,Close,Volume,Percentage_close,Normalized_close,Normalized_volume
226,65.35,2667000,0.00926640926641,2.32484076433,0.2667
227,64.15,3723500,-0.0183626625861,2.28116469518,0.37235
228,64.4,2619400,0.00389711613406,2.29026387625,0.26194
229,64.6,2412300,0.00310559006211,2.29754322111,0.24123
230,64.8,2503200,0.0030959752322,2.30482256597,0.25032
231,64.75,2453900,-0.000771604938272,2.30300272975,0.24539
232,64.3,1841500,-0.00694980694981,2.28662420382,0.18415
233,64.6,3510600,0.00466562986003,2.29754322111,0.35106
234,65.2,1422000,0.00928792569659,2.31938125569,0.1422
235,64.95,2693600,-0.00383435582822,2.31028207461,0.26936
236,65.0,1698700,0.000769822940724,2.31210191083,0.16987
237,65.2,3646900,0.00307692307692,2.31938125569,0.36469
238,66.0,3306800,0.0122699386503,2.34849863512,0.33068
239,64.8,8042400,-0.0181818181818,2.30482256597,0.80424
240,65.4,3606700,0.00925925925926,2.32666060055,0.36067
241,66.05,1849100,0.00993883792049,2.35031847134,0.18491
242,66.0,2378600,-0.000757002271007,2.34849863512,0.23786
243,66.4,1500500,0.00606060606061,2.36305732484,0.15005
244,66.75,1948100,0.00527108433735,2.37579617834,0.19481
245,66.65,1843200,-0.00149812734082,2.37215650591,0.18432
246,66.35,1740500,-0.00450112528132,2.36123748863,0.17405
247,65.65,2669500,-0.0105501130369,2.33575978162,0.26695
248,66.45,10287000,0.012185833968,2.36487716106,1.0287
249,65.5,5477500,-0.0142964635064,2.33030027298,0.54775
250,65.7,2962400,0.0030534351145,2.33757961783,0.29624
251,66.8,2318800,0.0167427701674,2.37761601456,0.23188
252,65.95,1845800,-0.0127245508982,2.34667879891,0.18458
253,65.2,5034500,-0.0113722517058,2.31938125569,0.50345
254,66.15,2388500,0.0145705521472,2.35395814377,0.23885
255,66.65,2357100,0.00755857898715,2.37215650591,0.23571
256,67.3,1951400,0.00975243810953,2.39581437671,0.19514
257,67.8,3899600,0.0074294205052,2.41401273885,0.38996
258,67.2,2335700,-0.00884955752212,2.39217470428,0.23357
259,66.85,2360800,-0.00520833333333,2.37943585077,0.23608
260,67.5,3009700,0.00972326103216,2.40309372157,0.30097
261,67.85,2395000,0.00518518518519,2.41583257507,0.2395
262,68.8,1494200,0.0140014738394,2.45040946315,0.14942
263,68.9,1980900,0.00145348837209,2.45404913558,0.19809
